codeGroup;groupInternalId;name;groupDescription;type;lighted;markingDescription;heightUnit;heightValue;elevationValue;latitude;longitude;defaultHeightFlag;verticalPrecision;lateralPrecision;obstacleRadius;linkedToGroupInternalId;linkType;validUntil;effectiveFrom;origin 
 2932575983537010;7;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;663;46.940351;7.565215;true;;;;8;cable;;; 
 2932575983537010;8;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;678;46.939379;7.566591;true;;;;9;cable;;; 
 2932575983537010;9;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;682;46.938445;7.567917;true;;;;10;cable;;; 
 2932575983537010;10;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;693;46.937416;7.569377;true;;;;11;cable;;; 
 2932575983537010;11;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;687;46.936132;7.570611;true;;;;12;cable;;; 
 2932575983537010;12;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;686;46.934842;7.571848;true;;;;13;cable;;; 
 2932575983537010;13;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;689;46.933554;7.573083;true;;;;14;cable;;; 
 2932575983537010;14;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;682;46.932264;7.574465;true;;;;15;cable;;; 
 2932575983537010;15;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;680;46.931129;7.575673;true;;;;16;cable;;; 
 2932575983537010;16;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;683;46.930178;7.576688;true;;;;17;cable;;; 
 2932575983537010;17;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;685;46.9292;7.578217;true;;;;18;cable;;; 
 2932575983537010;18;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;680;46.928228;7.57974;true;;;;19;cable;;; 
 2932575983537010;19;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;677;46.927248;7.580374;true;;;;20;cable;;; 
 2932575983537010;20;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;670;46.926052;7.581152;true;;;;21;cable;;; 
 2932575983537010;21;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;668;46.925024;7.581852;true;;;;22;cable;;; 
 2932575983537010;22;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;666;46.923963;7.582512;true;;;;23;cable;;; 
 2932575983537010;23;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;662;46.922999;7.584284;true;;;;24;cable;;; 
 2932575983537010;24;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;678;46.922045;7.586032;true;;;;25;cable;;; 
 2932575983537010;25;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;695;46.921008;7.587938;true;;;;26;cable;;; 
 2932575983537010;26;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;710;46.920179;7.589455;true;;;;27;cable;;; 
 2932575983537010;27;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;709;46.919703;7.591289;true;;;;28;cable;;; 
 2932575983537010;28;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;698;46.919205;7.5932;true;;;;29;cable;;; 
 2932575983537010;29;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;696;46.91872;7.595063;true;;;;30;cable;;; 
 2932575983537010;30;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;703;46.918239;7.596924;true;;;;31;cable;;; 
 2932575983537010;31;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;710;46.917754;7.598783;true;;;;32;cable;;; 
 2932575983537010;32;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;714;46.91727;7.600649;true;;;;33;cable;;; 
 2932575983537010;33;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;718;46.916781;7.602519;true;;;;34;cable;;; 
 2932575983537010;34;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;736;46.916306;7.604328;true;;;;35;cable;;; 
 2932575983537010;35;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;740;46.915718;7.606538;true;;;;36;cable;;; 
 2932575983537010;36;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;744;46.915168;7.608629;true;;;;37;cable;;; 
 2932575983537010;37;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;756;46.91463;7.610643;true;;;;38;cable;;; 
 2932575983537010;38;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;768;46.914148;7.612486;true;;;;39;cable;;; 
 2932575983537010;39;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;760;46.91372;7.61409;true;;;;40;cable;;; 
 2932575983537010;40;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;763;46.913303;7.615662;true;;;;41;cable;;; 
 2932575983537010;41;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;767;46.912774;7.617666;true;;;;42;cable;;; 
 2932575983537010;42;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;766;46.912184;7.619894;true;;;;43;cable;;; 
 2932575983537010;43;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;768;46.911637;7.621958;true;;;;44;cable;;; 
 2932575983537010;44;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;765;46.911072;7.624092;true;;;;45;cable;;; 
 2932575983537010;45;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;766;46.910594;7.625897;true;;;;46;cable;;; 
 2932575983537010;46;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;772;46.910122;7.627679;true;;;;47;cable;;; 
 2932575983537010;47;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;787;46.909664;7.629407;true;;;;48;cable;;; 
 2932575983537010;48;243-HL-30240;Power line;Mast;false;No Marking and/or Lighting;m;30;797;46.909349;7.630592;true;;;;;cable;;; 
 9686922323431644;0;243-HL-30245;Power line;Mast;false;No Marking and/or Lighting;m;90;715;46.864527;7.370481;true;;;;1;cable;;; 
 9686922323431644;1;243-HL-30245;Power line;Mast;false;No Marking and/or Lighting;m;90;696;46.860757;7.367785;true;;;;;cable;;; 
 9637206726202350;0;243-HL-30248;Power line;Mast;false;No Marking and/or Lighting;m;50;711;46.988657;7.51254;true;;;;1;cable;;; 
 9637206726202350;1;243-HL-30248;Power line;Mast;false;No Marking and/or Lighting;m;50;679;46.991532;7.517513;true;;;;2;cable;;; 
 9637206726202350;2;243-HL-30248;Power line;Mast;false;No Marking and/or Lighting;m;50;750;46.993326;7.525403;true;;;;3;cable;;; 
 9637206726202350;3;243-HL-30248;Power line;Mast;false;No Marking and/or Lighting;m;50;619;47.004996;7.551721;true;;;;;cable;;; 
 7331736399245543;0;243-HL-30333;Power line;Mast;false;Marked;m;90;468;46.972431;7.281726;true;;;;1;cable;;; 
 7331736399245543;1;243-HL-30333;Power line;Mast;false;Marked;m;90;532;46.973605;7.280509;true;;;;2;cable;;; 
 7331736399245543;2;243-HL-30333;Power line;Mast;false;Marked;m;90;532;46.975491;7.27963;true;;;;3;cable;;; 
 7331736399245543;3;243-HL-30333;Power line;Mast;false;Marked;m;90;582;46.977402;7.276145;true;;;;4;cable;;; 
 7331736399245543;4;243-HL-30333;Power line;Mast;false;Marked;m;90;622;46.97874;7.273704;true;;;;5;cable;;; 
 7331736399245543;5;243-HL-30333;Power line;Mast;false;Marked;m;90;645;46.981288;7.275417;true;;;;6;cable;;; 
 7331736399245543;6;243-HL-30333;Power line;Mast;false;Marked;m;90;646;46.983714;7.277096;true;;;;7;cable;;; 
 7331736399245543;7;243-HL-30333;Power line;Mast;false;Marked;m;90;684;46.987425;7.278021;true;;;;8;cable;;; 
 7331736399245543;8;243-HL-30333;Power line;Mast;false;Marked;m;90;698;46.990671;7.278834;true;;;;9;cable;;; 
 7331736399245543;9;243-HL-30333;Power line;Mast;false;Marked;m;90;703;46.992867;7.280269;true;;;;10;cable;;; 
 7331736399245543;10;243-HL-30333;Power line;Mast;false;Marked;m;90;736;46.995857;7.282261;true;;;;11;cable;;; 
 7331736399245543;11;243-HL-30333;Power line;Mast;false;Marked;m;90;772;46.998375;7.283938;true;;;;12;cable;;; 
 7331736399245543;12;243-HL-30333;Power line;Mast;false;Marked;m;90;804;47.002146;7.286418;true;;;;13;cable;;; 
 7331736399245543;13;243-HL-30333;Power line;Mast;false;Marked;m;90;797;47.004909;7.288234;true;;;;14;cable;;; 
 7331736399245543;14;243-HL-30333;Power line;Mast;false;Marked;m;90;761;47.00793;7.290252;true;;;;15;cable;;; 
 7331736399245543;15;243-HL-30333;Power line;Mast;false;Marked;m;90;748;47.011093;7.293456;true;;;;16;cable;;; 
 7331736399245543;16;243-HL-30333;Power line;Mast;false;Marked;m;90;719;47.013362;7.295829;true;;;;17;cable;;; 
 7331736399245543;17;243-HL-30333;Power line;Mast;false;Marked;m;90;682;47.015766;7.298312;true;;;;18;cable;;; 
 7331736399245543;18;243-HL-30333;Power line;Mast;false;Marked;m;90;641;47.019066;7.301724;true;;;;19;cable;;; 
 7331736399245543;19;243-HL-30333;Power line;Mast;false;Marked;m;90;686;47.022408;7.301884;true;;;;20;cable;;; 
 7331736399245543;20;243-HL-30333;Power line;Mast;false;Marked;m;90;639;47.026805;7.302093;true;;;;21;cable;;; 
 7331736399245543;21;243-HL-30333;Power line;Mast;false;Marked;m;90;609;47.02921;7.302211;true;;;;22;cable;;; 
 7331736399245543;22;243-HL-30333;Power line;Mast;false;Marked;m;90;582;47.032689;7.302376;true;;;;23;cable;;; 
 7331736399245543;23;243-HL-30333;Power line;Mast;false;Marked;m;90;580;47.03556;7.302514;true;;;;24;cable;;; 
 7331736399245543;24;243-HL-30333;Power line;Mast;false;Marked;m;90;590;47.038457;7.302652;true;;;;25;cable;;; 
 7331736399245543;25;243-HL-30333;Power line;Mast;false;Marked;m;90;608;47.041696;7.302804;true;;;;26;cable;;; 
 7331736399245543;26;243-HL-30333;Power line;Mast;false;Marked;m;90;585;47.045717;7.302285;true;;;;27;cable;;; 
 7331736399245543;27;243-HL-30333;Power line;Mast;false;Marked;m;90;598;47.048799;7.300636;true;;;;28;cable;;; 
 7331736399245543;28;243-HL-30333;Power line;Mast;false;Marked;m;90;566;47.052817;7.298492;true;;;;29;cable;;; 
 7331736399245543;29;243-HL-30333;Power line;Mast;false;Marked;m;90;536;47.056498;7.296527;true;;;;30;cable;;; 
 7331736399245543;30;243-HL-30333;Power line;Mast;false;Marked;m;90;503;47.059646;7.294439;true;;;;31;cable;;; 
 7331736399245543;31;243-HL-30333;Power line;Mast;false;Marked;m;90;505;47.061966;7.292898;true;;;;32;cable;;; 
 7331736399245543;32;243-HL-30333;Power line;Mast;false;Marked;m;90;503;47.064311;7.291799;true;;;;33;cable;;; 
 7331736399245543;33;243-HL-30333;Power line;Mast;false;Marked;m;90;513;47.067328;7.290656;true;;;;34;cable;;; 
 7331736399245543;34;243-HL-30333;Power line;Mast;false;Marked;m;90;513;47.069029;7.289838;true;;;;35;cable;;; 
 7331736399245543;35;243-HL-30333;Power line;Mast;false;Marked;m;90;514;47.071583;7.288554;true;;;;36;cable;;; 
 7331736399245543;36;243-HL-30333;Power line;Mast;false;Marked;m;90;502;47.074;7.28734;true;;;;37;cable;;; 
 7331736399245543;37;243-HL-30333;Power line;Mast;false;Marked;m;90;507;47.076907;7.289598;true;;;;38;cable;;; 
 7331736399245543;38;243-HL-30333;Power line;Mast;false;Marked;m;90;506;47.080096;7.292078;true;;;;39;cable;;; 
 7331736399245543;39;243-HL-30333;Power line;Mast;false;Marked;m;90;502;47.083148;7.294448;true;;;;40;cable;;; 
 7331736399245543;40;243-HL-30333;Power line;Mast;false;Marked;m;90;502;47.085422;7.296214;true;;;;41;cable;;; 
 7331736399245543;41;243-HL-30333;Power line;Mast;false;Marked;m;90;506;47.088491;7.298603;true;;;;42;cable;;; 
 7331736399245543;42;243-HL-30333;Power line;Mast;false;Marked;m;90;488;47.092233;7.301509;true;;;;43;cable;;; 
 7331736399245543;43;243-HL-30333;Power line;Mast;false;Marked;m;90;488;47.094699;7.303423;true;;;;44;cable;;; 
 7331736399245543;44;243-HL-30333;Power line;Mast;false;Marked;m;90;482;47.097321;7.305461;true;;;;45;cable;;; 
 7331736399245543;45;243-HL-30333;Power line;Mast;false;Marked;m;90;482;47.09971;7.307326;true;;;;46;cable;;; 
 7331736399245543;46;243-HL-30333;Power line;Mast;false;Marked;m;90;479;47.102277;7.309317;true;;;;47;cable;;; 
 7331736399245543;47;243-HL-30333;Power line;Mast;false;Marked;m;90;499;47.105043;7.311472;true;;;;48;cable;;; 
 7331736399245543;48;243-HL-30333;Power line;Mast;false;Marked;m;90;510;47.108141;7.314152;true;;;;49;cable;;; 
 7331736399245543;49;243-HL-30333;Power line;Mast;false;Marked;m;90;516;47.111066;7.316698;true;;;;50;cable;;; 
 7331736399245543;50;243-HL-30333;Power line;Mast;false;Marked;m;90;516;47.114557;7.319385;true;;;;51;cable;;; 
 7331736399245543;51;243-HL-30333;Power line;Mast;false;Marked;m;90;512;47.116856;7.321294;true;;;;52;cable;;; 
 7331736399245543;52;243-HL-30333;Power line;Mast;false;Marked;m;90;499;47.118723;7.322826;true;;;;53;cable;;; 
 7331736399245543;53;243-HL-30333;Power line;Mast;false;Marked;m;90;496;47.120815;7.324562;true;;;;54;cable;;; 
 7331736399245543;54;243-HL-30333;Power line;Mast;false;Marked;m;90;493;47.122986;7.326348;true;;;;55;cable;;; 
 7331736399245543;55;243-HL-30333;Power line;Mast;false;Marked;m;90;485;47.12521;7.328216;true;;;;56;cable;;; 
 7331736399245543;56;243-HL-30333;Power line;Mast;false;Marked;m;90;495;47.127975;7.328909;true;;;;57;cable;;; 
 7331736399245543;57;243-HL-30333;Power line;Mast;false;Marked;m;90;495;47.131051;7.329685;true;;;;58;cable;;; 
 7331736399245543;58;243-HL-30333;Power line;Mast;false;Marked;m;90;497;47.134064;7.330449;true;;;;59;cable;;; 
 7331736399245543;59;243-HL-30333;Power line;Mast;false;Marked;m;90;499;47.137372;7.331003;true;;;;60;cable;;; 
 7331736399245543;60;243-HL-30333;Power line;Mast;false;Marked;m;90;494;47.140494;7.331521;true;;;;61;cable;;; 
 7331736399245543;61;243-HL-30333;Power line;Mast;false;Marked;m;90;491;47.143286;7.332096;true;;;;62;cable;;; 
 7331736399245543;62;243-HL-30333;Power line;Mast;false;Marked;m;90;498;47.145721;7.332601;true;;;;63;cable;;; 
 7331736399245543;63;243-HL-30333;Power line;Mast;false;Marked;m;90;503;47.149555;7.33339;true;;;;64;cable;;; 
 7331736399245543;64;243-HL-30333;Power line;Mast;false;Marked;m;90;507;47.152973;7.334099;true;;;;65;cable;;; 
 7331736399245543;65;243-HL-30333;Power line;Mast;false;Marked;m;90;500;47.156268;7.334782;true;;;;66;cable;;; 
 7331736399245543;66;243-HL-30333;Power line;Mast;false;Marked;m;90;580;47.159252;7.335835;true;;;;67;cable;;; 
 7331736399245543;67;243-HL-30333;Power line;Mast;false;Marked;m;90;575;47.161052;7.336493;true;;;;68;cable;;; 
 7331736399245543;68;243-HL-30333;Power line;Mast;false;Marked;m;90;592;47.16333;7.337275;true;;;;69;cable;;; 
 7331736399245543;69;243-HL-30333;Power line;Mast;false;Marked;m;90;615;47.164572;7.339998;true;;;;70;cable;;; 
 7331736399245543;70;243-HL-30333;Power line;Mast;false;Marked;m;90;601;47.165584;7.342228;true;;;;71;cable;;; 
 7331736399245543;71;243-HL-30333;Power line;Mast;false;Marked;m;90;550;47.16743;7.346291;true;;;;72;cable;;; 
 7331736399245543;72;243-HL-30333;Power line;Mast;false;Marked;m;90;495;47.169714;7.351298;true;;;;73;cable;;; 
 7331736399245543;73;243-HL-30333;Power line;Mast;false;Marked;m;90;438;47.172537;7.351874;true;;;;74;cable;;; 
 7331736399245543;74;243-HL-30333;Power line;Mast;false;Marked;m;90;498;47.175044;7.351706;true;;;;75;cable;;; 
 7331736399245543;75;243-HL-30333;Power line;Mast;false;Marked;m;90;539;47.179113;7.351276;true;;;;76;cable;;; 
 7331736399245543;76;243-HL-30333;Power line;Mast;false;Marked;m;90;623;47.180939;7.347291;true;;;;77;cable;;; 
 7331736399245543;77;243-HL-30333;Power line;Mast;false;Marked;m;90;697;47.181843;7.345322;true;;;;78;cable;;; 
 7331736399245543;78;243-HL-30333;Power line;Mast;false;Marked;m;90;750;47.182734;7.343383;true;;;;79;cable;;; 
 7331736399245543;79;243-HL-30333;Power line;Mast;false;Marked;m;90;828;47.184431;7.33969;true;;;;80;cable;;; 
 7331736399245543;80;243-HL-30333;Power line;Mast;false;Marked;m;90;895;47.186135;7.335316;true;;;;81;cable;;; 
 7331736399245543;81;243-HL-30333;Power line;Mast;false;Marked;m;90;878;47.187;7.333095;true;;;;82;cable;;; 
 7331736399245543;82;243-HL-30333;Power line;Mast;false;Marked;m;90;853;47.188525;7.329182;true;;;;83;cable;;; 
 7331736399245543;83;243-HL-30333;Power line;Mast;false;Marked;m;90;820;47.190309;7.326163;true;;;;84;cable;;; 
 7331736399245543;84;243-HL-30333;Power line;Mast;false;Marked;m;90;843;47.193227;7.321217;true;;;;85;cable;;; 
 7331736399245543;85;243-HL-30333;Power line;Mast;false;Marked;m;90;941;47.19476;7.31993;true;;;;86;cable;;; 
 7331736399245543;86;243-HL-30333;Power line;Mast;false;Marked;m;90;1041;47.196089;7.318813;true;;;;87;cable;;; 
 7331736399245543;87;243-HL-30333;Power line;Mast;false;Marked;m;90;1110;47.197193;7.317887;true;;;;88;cable;;; 
 7331736399245543;88;243-HL-30333;Power line;Mast;false;Marked;m;90;1155;47.199744;7.315828;true;;;;89;cable;;; 
 7331736399245543;89;243-HL-30333;Power line;Mast;false;Marked;m;90;1167;47.202303;7.313638;true;;;;90;cable;;; 
 7331736399245543;90;243-HL-30333;Power line;Mast;false;Marked;m;90;1132;47.20436;7.311882;true;;;;91;cable;;; 
 7331736399245543;91;243-HL-30333;Power line;Mast;false;Marked;m;90;1024;47.205829;7.31068;true;;;;92;cable;;; 
 7331736399245543;92;243-HL-30333;Power line;Mast;false;Marked;m;90;1073;47.210034;7.307243;true;;;;93;cable;;; 
 7331736399245543;93;243-HL-30333;Power line;Mast;false;Marked;m;90;1211;47.211746;7.305842;true;;;;94;cable;;; 
 7331736399245543;94;243-HL-30333;Power line;Mast;false;Marked;m;90;1253;47.213494;7.304499;true;;;;95;cable;;; 
 7331736399245543;95;243-HL-30333;Power line;Mast;false;Marked;m;90;1264;47.214802;7.303493;true;;;;96;cable;;; 
 7331736399245543;96;243-HL-30333;Power line;Mast;false;Marked;m;90;1297;47.216232;7.302397;true;;;;97;cable;;; 
 7331736399245543;97;243-HL-30333;Power line;Mast;false;Marked;m;90;1340;47.218255;7.300843;true;;;;98;cable;;; 
 7331736399245543;98;243-HL-30333;Power line;Mast;false;Marked;m;90;1339;47.220235;7.299327;true;;;;99;cable;;; 
 7331736399245543;99;243-HL-30333;Power line;Mast;false;Marked;m;90;1222;47.222151;7.298868;true;;;;100;cable;;; 
 7331736399245543;100;243-HL-30333;Power line;Mast;false;Marked;m;90;1040;47.225373;7.298097;true;;;;101;cable;;; 
 7331736399245543;101;243-HL-30333;Power line;Mast;false;Marked;m;90;961;47.227149;7.297672;true;;;;102;cable;;; 
 7331736399245543;102;243-HL-30333;Power line;Mast;false;Marked;m;90;866;47.230125;7.296959;true;;;;103;cable;;; 
 7331736399245543;103;243-HL-30333;Power line;Mast;false;Marked;m;90;822;47.233713;7.296104;true;;;;104;cable;;; 
 7331736399245543;104;243-HL-30333;Power line;Mast;false;Marked;m;90;801;47.236729;7.295384;true;;;;105;cable;;; 
 7331736399245543;105;243-HL-30333;Power line;Mast;false;Marked;m;90;756;47.238542;7.29495;true;;;;106;cable;;; 
 7331736399245543;106;243-HL-30333;Power line;Mast;false;Marked;m;90;777;47.242496;7.294218;true;;;;107;cable;;; 
 7331736399245543;107;243-HL-30333;Power line;Mast;false;Marked;m;90;831;47.246501;7.294599;true;;;;108;cable;;; 
 7331736399245543;108;243-HL-30333;Power line;Mast;false;Marked;m;90;774;47.24695;7.293859;true;;;;109;cable;;; 
 7331736399245543;109;243-HL-30333;Power line;Mast;false;Marked;m;90;855;47.24801;7.29344;true;;;;110;cable;;; 
 7331736399245543;110;243-HL-30333;Power line;Mast;false;Marked;m;90;870;47.251744;7.291723;true;;;;111;cable;;; 
 7331736399245543;111;243-HL-30333;Power line;Mast;false;Marked;m;90;926;47.254914;7.290947;true;;;;112;cable;;; 
 7331736399245543;112;243-HL-30333;Power line;Mast;false;Marked;m;90;961;47.257753;7.290253;true;;;;113;cable;;; 
 7331736399245543;113;243-HL-30333;Power line;Mast;false;Marked;m;90;1145;47.26125;7.289393;true;;;;114;cable;;; 
 7331736399245543;114;243-HL-30333;Power line;Mast;false;Marked;m;90;1240;47.26246;7.289099;true;;;;115;cable;;; 
 7331736399245543;115;243-HL-30333;Power line;Mast;false;Marked;m;90;1265;47.263462;7.288855;true;;;;116;cable;;; 
 7331736399245543;116;243-HL-30333;Power line;Mast;false;Marked;m;90;1252;47.266715;7.288058;true;;;;117;cable;;; 
 7331736399245543;117;243-HL-30333;Power line;Mast;false;Marked;m;90;1227;47.268742;7.28756;true;;;;118;cable;;; 
 7331736399245543;118;243-HL-30333;Power line;Mast;false;Marked;m;90;1155;47.270325;7.287172;true;;;;119;cable;;; 
 7331736399245543;119;243-HL-30333;Power line;Mast;false;Marked;m;90;1041;47.27198;7.286769;true;;;;120;cable;;; 
 7331736399245543;120;243-HL-30333;Power line;Mast;false;Marked;m;90;958;47.275044;7.286016;true;;;;121;cable;;; 
 7331736399245543;121;243-HL-30333;Power line;Mast;false;Marked;m;90;1036;47.277785;7.285344;true;;;;122;cable;;; 
 7331736399245543;122;243-HL-30333;Power line;Mast;false;Marked;m;90;1126;47.279326;7.284964;true;;;;123;cable;;; 
 7331736399245543;123;243-HL-30333;Power line;Mast;false;Marked;m;90;1199;47.280852;7.284592;true;;;;124;cable;;; 
 7331736399245543;124;243-HL-30333;Power line;Mast;false;Marked;m;90;1181;47.282701;7.284142;true;;;;125;cable;;; 
 7331736399245543;125;243-HL-30333;Power line;Mast;false;Marked;m;90;1169;47.285833;7.283373;true;;;;126;cable;;; 
 7331736399245543;126;243-HL-30333;Power line;Mast;false;Marked;m;90;1173;47.287844;7.282886;true;;;;127;cable;;; 
 7331736399245543;127;243-HL-30333;Power line;Mast;false;Marked;m;90;1078;47.289738;7.282456;true;;;;128;cable;;; 
 7331736399245543;128;243-HL-30333;Power line;Mast;false;Marked;m;90;1011;47.293695;7.281565;true;;;;129;cable;;; 
 7331736399245543;129;243-HL-30333;Power line;Mast;false;Marked;m;90;890;47.29553;7.28115;true;;;;130;cable;;; 
 7331736399245543;130;243-HL-30333;Power line;Mast;false;Marked;m;90;766;47.299105;7.280337;true;;;;131;cable;;; 
 7331736399245543;131;243-HL-30333;Power line;Mast;false;Marked;m;90;703;47.30334;7.279377;true;;;;132;cable;;; 
 7331736399245543;132;243-HL-30333;Power line;Mast;false;Marked;m;90;758;47.305854;7.276047;true;;;;133;cable;;; 
 7331736399245543;133;243-HL-30333;Power line;Mast;false;Marked;m;90;849;47.307948;7.273277;true;;;;134;cable;;; 
 7331736399245543;134;243-HL-30333;Power line;Mast;false;Marked;m;90;887;47.310756;7.269559;true;;;;135;cable;;; 
 7331736399245543;135;243-HL-30333;Power line;Mast;false;Marked;m;90;840;47.312625;7.267081;true;;;;136;cable;;; 
 7331736399245543;136;243-HL-30333;Power line;Mast;false;Marked;m;90;821;47.314751;7.264265;true;;;;137;cable;;; 
 7331736399245543;137;243-HL-30333;Power line;Mast;false;Marked;m;90;815;47.31692;7.264776;true;;;;138;cable;;; 
 7331736399245543;138;243-HL-30333;Power line;Mast;false;Marked;m;90;785;47.319308;7.265336;true;;;;139;cable;;; 
 7331736399245543;139;243-HL-30333;Power line;Mast;false;Marked;m;90;691;47.323015;7.266202;true;;;;140;cable;;; 
 7331736399245543;140;243-HL-30333;Power line;Mast;false;Marked;m;90;583;47.325989;7.264329;true;;;;141;cable;;; 
 7331736399245543;141;243-HL-30333;Power line;Mast;false;Marked;m;90;570;47.328369;7.262735;true;;;;142;cable;;; 
 7331736399245543;142;243-HL-30333;Power line;Mast;false;Marked;m;90;554;47.330759;7.261139;true;;;;143;cable;;; 
 7331736399245543;143;243-HL-30333;Power line;Mast;false;Marked;m;90;543;47.333011;7.259632;true;;;;144;cable;;; 
 7331736399245543;144;243-HL-30333;Power line;Mast;false;Marked;m;90;525;47.336243;7.260293;true;;;;145;cable;;; 
 7331736399245543;145;243-HL-30333;Power line;Mast;false;Marked;m;90;499;47.337676;7.260585;true;;;;;cable;;; 
 6149818584124258;0;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;466;46.972114;7.282914;true;;;;1;cable;;; 
 6149818584124258;1;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;553;46.975046;7.289148;true;;;;2;cable;;; 
 6149818584124258;2;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;505;46.97595;7.292759;true;;;;3;cable;;; 
 6149818584124258;3;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;623;46.977326;7.315098;true;;;;4;cable;;; 
 6149818584124258;4;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;594;46.975087;7.324959;true;;;;5;cable;;; 
 6149818584124258;5;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;550;46.969031;7.342383;true;;;;6;cable;;; 
 6149818584124258;6;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;499;46.967013;7.349614;true;;;;7;cable;;; 
 6149818584124258;7;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;559;46.970852;7.372933;true;;;;8;cable;;; 
 6149818584124258;8;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;559;46.971757;7.383444;true;;;;9;cable;;; 
 6149818584124258;9;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;564;46.971311;7.392644;true;;;;10;cable;;; 
 6149818584124258;10;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;559;46.97379;7.408411;true;;;;11;cable;;; 
 6149818584124258;11;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;569;46.974241;7.412354;true;;;;12;cable;;; 
 6149818584124258;12;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;489;46.972173;7.419845;true;;;;13;cable;;; 
 6149818584124258;13;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;499;46.972039;7.426482;true;;;;14;cable;;; 
 6149818584124258;14;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;503;46.97177;7.428913;true;;;;15;cable;;; 
 6149818584124258;15;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;512;46.97123;7.431475;true;;;;16;cable;;; 
 6149818584124258;16;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;490;46.969881;7.435746;true;;;;17;cable;;; 
 6149818584124258;17;243-HL-4;Power line;Mast;false;No Marking and/or Lighting;m;50;491;46.968352;7.438966;true;;;;;cable;;; 
 4468047348583476;0;243-HL-5;Power line;Mast;false;No Marking and/or Lighting;m;49;611;46.778573;7.514436;true;;;;1;cable;;; 
 4468047348583476;1;243-HL-5;Power line;Mast;false;No Marking and/or Lighting;m;49;614;46.781184;7.515265;true;;;;2;cable;;; 
